time,open,close,low,high,volume
1742016600,84332.47000000,84325.01000000,84301.88000000,84332.47000000,16.40431000
1742016900,84325.01000000,84378.03000000,84325.00000000,84386.74000000,20.85060000
1742017200,84378.02000000,84343.22000000,84343.21000000,84378.03000000,15.31342000
1742017500,84343.21000000,84322.61000000,84318.22000000,84343.22000000,23.08940000
1742017800,84322.61000000,84315.96000000,84315.96000000,84355.47000000,15.13494000
1742018100,84315.96000000,84266.26000000,84266.25000000,84317.23000000,16.78925000
1742018400,84266.26000000,84231.00000000,84200.00000000,84270.80000000,18.77818000
1742018700,84231.01000000,84184.99000000,84170.95000000,84231.01000000,31.60729000
1742019000,84184.98000000,84223.19000000,84181.07000000,84224.03000000,13.83816000
1742019300,84223.18000000,84290.90000000,84223.18000000,84308.16000000,18.36551000
1742019600,84290.91000000,84213.06000000,84212.04000000,84300.00000000,23.42454000
1742019900,84213.06000000,84262.64000000,84213.05000000,84275.13000000,15.43260000
1742020200,84262.64000000,84201.28000000,84188.37000000,84262.64000000,24.36363000
1742020500,84201.27000000,84229.99000000,84176.17000000,84230.00000000,19.19375000
1742020800,84229.99000000,84182.02000000,84182.01000000,84230.00000000,34.28585000
1742021100,84182.01000000,84201.86000000,84182.01000000,84224.54000000,39.25507000
1742021400,84201.85000000,84161.22000000,84161.22000000,84201.86000000,38.97516000
1742021700,84161.23000000,84183.28000000,84160.37000000,84184.94000000,33.81687000
1742022000,84183.28000000,84105.92000000,84105.92000000,84192.21000000,44.50334000
1742022300,84105.93000000,84070.67000000,84009.75000000,84107.85000000,68.86734000
1742022600,84070.68000000,84090.91000000,84008.93000000,84090.91000000,72.17651000
1742022900,84090.90000000,84049.70000000,84008.53000000,84090.91000000,96.19465000
1742023200,84049.71000000,83972.85000000,83970.23000000,84049.71000000,99.63573000
1742023500,83972.85000000,83959.12000000,83933.00000000,83982.11000000,103.68489000
1742023800,83959.13000000,83803.25000000,83791.09000000,83959.13000000,99.61097000
1742024100,83803.25000000,84008.63000000,83803.25000000,84008.63000000,51.78426000
1742024400,84008.62000000,84003.79000000,83961.20000000,84047.53000000,27.40160000
1742024700,84003.79000000,84000.01000000,84000.00000000,84088.64000000,101.20599000
1742025000,84000.00000000,83926.28000000,83907.70000000,84000.01000000,58.49160000
1742025300,83926.29000000,83827.31000000,83820.38000000,83926.29000000,92.58729000
1742025600,83827.32000000,83867.04000000,83823.19000000,83880.00000000,169.51490000
1742025900,83867.05000000,83902.00000000,83843.59000000,83921.53000000,127.86698000
1742026200,83902.00000000,83778.03000000,83731.86000000,83902.00000000,132.38871000
1742026500,83778.03000000,83752.59000000,83618.00000000,83778.03000000,111.50406000
1742026800,83752.59000000,83840.17000000,83672.00000000,83858.92000000,59.95669000
1742027100,83840.18000000,83822.60000000,83822.59000000,83885.22000000,18.67435000
1742027400,83822.60000000,83916.78000000,83783.01000000,83916.79000000,24.83449000
1742027700,83916.78000000,83950.87000000,83864.89000000,83951.51000000,22.07873000
1742028000,83950.88000000,84004.88000000,83944.01000000,84032.90000000,30.43405000
1742028300,84004.88000000,83920.44000000,83906.67000000,84004.88000000,29.70195000
1742028600,83920.43000000,83974.84000000,83920.43000000,83997.64000000,25.01912000
1742028900,83974.84000000,83891.36000000,83886.34000000,83981.11000000,27.83014000
1742029200,83891.37000000,83835.69000000,83755.00000000,83891.37000000,141.53864000
1742029500,83835.68000000,83834.20000000,83773.43000000,83837.84000000,66.38401000
1742029800,83834.21000000,83813.40000000,83801.59000000,83877.36000000,141.95155000
1742030100,83813.40000000,83786.94000000,83774.68000000,83867.33000000,210.62157000
1742030400,83786.94000000,83721.66000000,83710.32000000,83787.19000000,99.62915000
1742030700,83721.66000000,83748.61000000,83721.66000000,83757.83000000,30.61017000
1742031000,83748.61000000,83836.83000000,83744.33000000,83850.08000000,23.68123000
1742031300,83836.83000000,83897.90000000,83811.74000000,83897.90000000,54.21265000
1742031600,83897.89000000,83909.94000000,83889.70000000,83972.00000000,117.25224000
1742031900,83909.93000000,83930.59000000,83898.37000000,83950.38000000,32.30649000
1742032200,83930.58000000,83958.88000000,83910.42000000,83959.70000000,12.80081000
1742032500,83958.88000000,83966.95000000,83952.43000000,83975.22000000,18.51212000
1742032800,83966.95000000,83915.10000000,83915.10000000,83972.90000000,17.19836000
1742033100,83915.10000000,83932.54000000,83909.09000000,83954.39000000,16.41290000
1742033400,83932.53000000,83891.13000000,83891.12000000,83994.11000000,37.40478000
1742033700,83891.13000000,83822.16000000,83768.01000000,83891.14000000,59.67782000
1742034000,83822.15000000,83770.08000000,83720.38000000,83822.16000000,56.75717000
1742034300,83770.09000000,83720.66000000,83667.23000000,83783.02000000,65.74730000
1742034600,83720.66000000,83818.19000000,83720.65000000,83819.80000000,17.60848000
1742034900,83818.18000000,83840.38000000,83794.65000000,83871.19000000,23.73065000
1742035200,83840.38000000,83830.64000000,83783.05000000,83840.38000000,24.20195000
1742035500,83830.64000000,83847.18000000,83814.22000000,83887.85000000,24.29595000
1742035800,83847.17000000,83913.34000000,83832.56000000,83913.34000000,17.10390000
1742036100,83913.34000000,83912.19000000,83885.07000000,83916.02000000,25.76396000
1742036400,83912.19000000,83888.48000000,83842.95000000,83920.57000000,20.58699000
1742036700,83888.49000000,83978.16000000,83877.35000000,84000.00000000,51.38033000
1742037000,83978.16000000,83927.75000000,83924.52000000,83978.17000000,11.04527000
1742037300,83927.75000000,83881.34000000,83881.34000000,83964.54000000,11.67534000
1742037600,83881.35000000,83961.38000000,83881.34000000,83964.98000000,13.53178000
1742037900,83961.37000000,84008.16000000,83961.37000000,84008.17000000,39.44641000
1742038200,84008.17000000,84074.96000000,83984.85000000,84088.31000000,115.63761000
1742038500,84074.96000000,84074.64000000,84042.56000000,84090.90000000,21.67311000
1742038800,84074.64000000,84102.91000000,84038.51000000,84138.45000000,40.58934000
1742039100,84102.91000000,84184.58000000,84055.00000000,84184.58000000,32.15747000
1742039400,84184.57000000,84134.94000000,84120.67000000,84184.58000000,40.69453000
1742039700,84134.95000000,84103.74000000,84100.00000000,84138.72000000,38.06927000
1742040000,84103.74000000,84010.73000000,84010.58000000,84124.29000000,80.07639000
1742040300,84010.73000000,84120.66000000,84010.72000000,84142.44000000,17.32090000
1742040600,84120.66000000,84160.84000000,84120.65000000,84169.05000000,25.52437000
1742040900,84160.83000000,84240.56000000,84153.21000000,84249.44000000,55.07326000
1742041200,84240.55000000,84151.60000000,84147.14000000,84240.56000000,72.65907000
1742041500,84151.61000000,84220.00000000,84143.08000000,84220.00000000,21.52059000
1742041800,84219.99000000,84188.67000000,84188.66000000,84250.00000000,40.90487000
1742042100,84188.66000000,84204.33000000,84173.44000000,84241.14000000,41.21846000
1742042400,84204.33000000,84207.55000000,84167.79000000,84230.61000000,48.69013000
1742042700,84207.55000000,84272.19000000,84207.54000000,84272.19000000,45.31722000
1742043000,84272.18000000,84123.12000000,84120.66000000,84272.19000000,148.83438000
1742043300,84123.11000000,84136.53000000,84098.81000000,84139.25000000,41.28709000
1742043600,84136.53000000,84254.72000000,84132.08000000,84254.72000000,93.05892000
1742043900,84254.72000000,84284.19000000,84254.71000000,84285.11000000,52.44428000
1742044200,84284.19000000,84288.40000000,84262.81000000,84309.35000000,25.21437000
1742044500,84288.41000000,84341.68000000,84254.71000000,84358.56000000,58.98992000
1742044800,84341.68000000,84366.45000000,84341.68000000,84366.45000000,47.97298000
1742045100,84366.45000000,84301.89000000,84266.00000000,84384.55000000,72.08014000
1742045400,84301.89000000,84369.91000000,84235.45000000,84380.00000000,99.21654000
1742045700,84369.91000000,84404.86000000,84353.88000000,84427.16000000,101.39651000
1742046000,84404.87000000,84460.79000000,84404.86000000,84470.74000000,41.96319000
1742046300,84460.79000000,84403.92000000,84392.54000000,84460.79000000,40.65772000
1742046600,84403.93000000,84450.46000000,84362.15000000,84499.74000000,153.41329000
1742046900,84450.47000000,84460.00000000,84414.38000000,84460.73000000,23.84294000
1742047200,84459.99000000,84234.18000000,84218.43000000,84459.99000000,85.10304000
1742047500,84234.18000000,84302.60000000,84234.18000000,84324.87000000,57.11282000
1742047800,84302.60000000,84357.96000000,84302.60000000,84364.38000000,42.51514000
1742048100,84357.97000000,84260.86000000,84241.80000000,84357.97000000,95.64574000
1742048400,84260.86000000,84167.70000000,84161.08000000,84260.86000000,86.95695000
1742048700,84167.70000000,84177.01000000,84134.63000000,84215.35000000,53.33827000
1742049000,84177.02000000,84145.13000000,84145.12000000,84228.92000000,58.00035000
1742049300,84145.13000000,84156.01000000,84106.83000000,84185.15000000,105.87118000
1742049600,84156.01000000,84204.31000000,84156.01000000,84204.32000000,92.16156000
1742049900,84204.32000000,84246.85000000,84204.31000000,84259.66000000,36.38285000
1742050200,84246.86000000,84198.03000000,84178.50000000,84258.61000000,73.40460000
1742050500,84198.03000000,84131.75000000,84113.94000000,84198.03000000,73.31130000
1742050800,84131.75000000,84298.74000000,84131.75000000,84298.74000000,87.21974000
1742051100,84298.74000000,84320.58000000,84276.02000000,84327.00000000,20.01595000
1742051400,84320.58000000,84335.68000000,84302.01000000,84348.05000000,35.43390000
1742051700,84335.67000000,84295.63000000,84293.83000000,84349.06000000,16.92766000
1742052000,84295.63000000,84355.67000000,84295.63000000,84408.60000000,41.90309000
1742052300,84355.67000000,84298.46000000,84298.46000000,84355.67000000,50.07956000
1742052600,84298.47000000,84248.81000000,84248.81000000,84326.46000000,34.25150000
1742052900,84248.81000000,84281.56000000,84190.00000000,84281.57000000,43.06181000
1742053200,84281.56000000,84354.12000000,84281.56000000,84370.41000000,36.54417000
1742053500,84354.11000000,84384.97000000,84340.00000000,84400.00000000,36.26700000
1742053800,84384.97000000,84376.57000000,84311.35000000,84384.98000000,40.42898000
1742054100,84376.57000000,84346.02000000,84319.49000000,84405.73000000,45.28617000
1742054400,84346.03000000,84257.87000000,84257.87000000,84410.00000000,95.81609000
1742054700,84257.87000000,84347.47000000,84244.70000000,84376.00000000,96.23670000
1742055000,84347.47000000,84301.89000000,84280.23000000,84347.47000000,50.90782000
1742055300,84301.89000000,84253.64000000,84253.63000000,84319.17000000,35.26472000
1742055600,84253.63000000,84239.85000000,84196.00000000,84262.05000000,34.96335000
1742055900,84239.86000000,84273.54000000,84196.56000000,84273.78000000,28.70476000
1742056200,84273.54000000,84310.21000000,84259.00000000,84310.21000000,31.19009000
1742056500,84310.21000000,84396.23000000,84295.40000000,84396.23000000,63.56601000
1742056800,84396.22000000,84400.00000000,84396.22000000,84455.79000000,72.79012000
1742057100,84400.01000000,84420.34000000,84400.00000000,84498.72000000,85.41001000
1742057400,84420.35000000,84394.13000000,84365.31000000,84420.35000000,54.28937000
1742057700,84394.13000000,84362.91000000,84338.76000000,84394.13000000,31.46114000
1742058000,84362.90000000,84306.25000000,84289.27000000,84408.93000000,48.27133000
1742058300,84306.25000000,84354.07000000,84277.66000000,84358.08000000,34.83473000
1742058600,84354.07000000,84415.74000000,84354.07000000,84420.34000000,31.22421000
1742058900,84415.74000000,84365.38000000,84362.90000000,84443.40000000,36.57606000
1742059200,84365.38000000,84449.94000000,84365.38000000,84451.63000000,33.91050000
1742059500,84449.93000000,84494.39000000,84400.00000000,84495.43000000,53.83175000
1742059800,84494.40000000,84409.17000000,84409.17000000,84494.40000000,45.01977000
1742060100,84409.18000000,84459.72000000,84393.41000000,84459.81000000,29.87043000
1742060400,84459.71000000,84434.33000000,84409.50000000,84459.72000000,20.85209000
1742060700,84434.33000000,84378.04000000,84376.90000000,84454.55000000,22.48123000
1742061000,84378.05000000,84378.90000000,84373.52000000,84428.81000000,25.15600000
1742061300,84378.89000000,84422.25000000,84376.99000000,84422.25000000,9.98873000
1742061600,84422.25000000,84468.99000000,84402.00000000,84476.46000000,16.87982000
1742061900,84469.00000000,84463.59000000,84423.89000000,84469.00000000,11.76113000
1742062200,84463.60000000,84455.14000000,84437.34000000,84465.00000000,11.82675000
1742062500,84455.14000000,84402.63000000,84364.02000000,84459.12000000,24.55050000
1742062800,84402.64000000,84379.44000000,84379.44000000,84420.01000000,17.86418000
1742063100,84379.44000000,84354.04000000,84316.65000000,84379.45000000,30.05787000
1742063400,84354.05000000,84302.71000000,84297.00000000,84380.00000000,14.38352000
1742063700,84302.71000000,84263.20000000,84242.68000000,84302.72000000,21.84755000
1742064000,84263.20000000,84196.04000000,84125.01000000,84298.71000000,77.78550000
1742064300,84196.04000000,84162.57000000,84150.26000000,84246.50000000,18.93098000
1742064600,84162.57000000,84211.77000000,84162.57000000,84222.30000000,22.94255000
1742064900,84211.77000000,84223.29000000,84186.84000000,84230.00000000,15.46121000
1742065200,84223.28000000,84147.36000000,84076.92000000,84223.29000000,172.10322000
1742065500,84147.35000000,84188.03000000,84147.35000000,84188.03000000,22.82609000
1742065800,84188.03000000,84207.55000000,84175.30000000,84213.90000000,12.99216000
1742066100,84207.55000000,84223.35000000,84179.07000000,84233.64000000,10.86344000
1742066400,84223.34000000,84244.47000000,84180.75000000,84244.47000000,9.96409000
1742066700,84244.46000000,84225.30000000,84225.30000000,84250.30000000,10.56123000
1742067000,84225.31000000,84204.00000000,84203.99000000,84258.92000000,10.17692000
1742067300,84204.00000000,84235.55000000,84175.29000000,84244.42000000,10.44510000
1742067600,84235.55000000,84277.48000000,84205.75000000,84277.48000000,8.46875000
1742067900,84277.47000000,84252.10000000,84252.00000000,84320.49000000,38.16926000
1742068200,84252.10000000,84275.49000000,84252.09000000,84275.50000000,6.01806000
1742068500,84275.50000000,84299.98000000,84275.49000000,84299.99000000,12.19379000
1742068800,84299.99000000,84405.10000000,84299.98000000,84415.14000000,34.63195000
1742069100,84405.09000000,84450.00000000,84400.96000000,84450.00000000,29.64237000
1742069400,84449.99000000,84405.33000000,84389.37000000,84450.00000000,14.75319000
1742069700,84405.33000000,84417.49000000,84363.63000000,84432.72000000,17.63748000
1742070000,84417.49000000,84407.27000000,84407.27000000,84432.72000000,13.59329000
1742070300,84407.27000000,84424.00000000,84406.31000000,84433.23000000,8.28951000
1742070600,84424.01000000,84399.00000000,84358.36000000,84424.01000000,13.69497000
1742070900,84399.00000000,84396.22000000,84376.22000000,84400.00000000,6.30746000
1742071200,84396.23000000,84381.75000000,84381.74000000,84400.00000000,5.74253000
1742071500,84381.74000000,84415.51000000,84369.95000000,84433.23000000,7.83622000
1742071800,84415.52000000,84380.16000000,84375.49000000,84429.27000000,14.52660000
1742072100,84380.17000000,84389.31000000,84360.40000000,84390.07000000,8.30701000
1742072400,84389.31000000,84413.74000000,84377.71000000,84420.02000000,16.84708000
1742072700,84413.73000000,84400.86000000,84392.00000000,84418.45000000,17.84114000
1742073000,84400.87000000,84272.72000000,84272.72000000,84400.87000000,25.68524000
1742073300,84272.72000000,84283.01000000,84272.72000000,84300.96000000,14.18734000
1742073600,84283.02000000,84246.21000000,84246.20000000,84283.02000000,9.56429000
1742073900,84246.20000000,84384.46000000,84237.58000000,84384.47000000,17.60476000
1742074200,84384.46000000,84418.21000000,84384.46000000,84418.21000000,8.50666000
1742074500,84418.21000000,84435.55000000,84383.81000000,84467.70000000,32.21366000
1742074800,84435.54000000,84417.46000000,84411.63000000,84459.96000000,27.35408000
1742075100,84417.47000000,84411.44000000,84411.43000000,84417.47000000,5.97841000
1742075400,84411.44000000,84460.00000000,84411.43000000,84460.00000000,12.14935000
1742075700,84459.99000000,84388.73000000,84365.00000000,84460.00000000,11.32514000
1742076000,84388.73000000,84394.00000000,84368.34000000,84429.19000000,11.40446000
1742076300,84393.99000000,84382.81000000,84374.47000000,84432.42000000,11.04068000
1742076600,84382.80000000,84367.13000000,84357.07000000,84382.81000000,10.29856000
1742076900,84367.14000000,84390.08000000,84366.90000000,84440.66000000,9.89840000
1742077200,84390.08000000,84383.69000000,84365.56000000,84426.45000000,17.08093000
1742077500,84383.69000000,84409.49000000,84377.67000000,84418.41000000,10.57160000
1742077800,84409.48000000,84429.39000000,84398.38000000,84450.10000000,11.53035000
1742078100,84429.38000000,84332.29000000,84332.28000000,84438.44000000,37.93535000
1742078400,84332.29000000,84326.81000000,84322.82000000,84354.38000000,6.79423000
1742078700,84326.81000000,84346.78000000,84326.80000000,84377.29000000,12.03539000
1742079000,84346.77000000,84404.08000000,84341.74000000,84410.61000000,12.61208000
1742079300,84404.09000000,84382.65000000,84382.64000000,84413.00000000,10.21175000
1742079600,84382.65000000,84373.06000000,84340.15000000,84391.07000000,8.71063000
1742079900,84373.06000000,84356.39000000,84338.08000000,84389.39000000,8.31565000
1742080200,84356.38000000,84342.90000000,84323.53000000,84356.39000000,17.85751000
1742080500,84342.89000000,84365.53000000,84317.36000000,84365.54000000,13.82498000
1742080800,84365.54000000,84326.12000000,84326.12000000,84365.54000000,6.39056000
1742081100,84326.12000000,84301.89000000,84300.00000000,84326.13000000,13.24995000
1742081400,84301.88000000,84285.27000000,84268.40000000,84314.43000000,51.17680000
1742081700,84285.26000000,84338.10000000,84285.26000000,84349.06000000,7.82347000
1742082000,84338.09000000,84357.00000000,84309.58000000,84357.00000000,8.72609000
1742082300,84357.00000000,84386.97000000,84356.99000000,84386.98000000,6.77049000
1742082600,84386.97000000,84367.56000000,84367.56000000,84411.69000000,15.30778000
1742082900,84367.56000000,84338.44000000,84319.23000000,84367.57000000,13.06325000
1742083200,84338.44000000,84353.67000000,84303.51000000,84391.06000000,24.46499000
1742083500,84353.67000000,84305.08000000,84263.20000000,84360.52000000,16.95051000
1742083800,84305.08000000,84332.67000000,84266.05000000,84351.68000000,13.37118000
1742084100,84332.67000000,84288.27000000,84288.27000000,84332.68000000,17.46112000
1742084400,84288.26000000,84295.80000000,84271.63000000,84315.09000000,16.92184000
1742084700,84295.81000000,84273.00000000,84271.63000000,84304.69000000,10.97860000
1742085000,84273.00000000,84252.23000000,84252.22000000,84273.01000000,13.33881000
1742085300,84252.22000000,84312.83000000,84225.00000000,84312.83000000,29.37907000
1742085600,84312.83000000,84296.20000000,84277.61000000,84312.83000000,8.97237000
1742085900,84296.21000000,84255.20000000,84242.96000000,84296.21000000,8.63759000
1742086200,84255.20000000,84274.12000000,84255.19000000,84298.99000000,9.09089000
1742086500,84274.13000000,84253.52000000,84213.03000000,84281.87000000,14.17649000
1742086800,84253.53000000,84267.16000000,84253.52000000,84277.03000000,12.46637000
1742087100,84267.16000000,84201.67000000,84187.11000000,84267.17000000,21.54521000
1742087400,84201.67000000,84166.24000000,84159.74000000,84213.93000000,22.04275000
1742087700,84166.25000000,84212.87000000,84166.24000000,84242.28000000,22.85283000
1742088000,84212.88000000,84170.30000000,84115.54000000,84222.33000000,43.12080000
1742088300,84170.29000000,84184.45000000,84170.29000000,84200.00000000,7.53214000
1742088600,84184.45000000,83968.88000000,83939.55000000,84184.45000000,140.47546000
1742088900,83968.89000000,83971.68000000,83840.00000000,83973.36000000,71.40807000
1742089200,83971.69000000,84007.38000000,83955.45000000,84038.97000000,18.76482000
1742089500,84007.38000000,84041.92000000,83995.12000000,84054.56000000,20.90684000
1742089800,84041.91000000,83965.90000000,83883.73000000,84041.92000000,43.93649000
1742090100,83965.89000000,83869.31000000,83868.87000000,83980.51000000,32.42057000
1742090400,83869.32000000,83920.69000000,83800.31000000,83935.60000000,20.49334000
1742090700,83920.70000000,83785.43000000,83774.94000000,83931.57000000,34.40884000
1742091000,83785.43000000,83808.85000000,83733.86000000,83829.95000000,39.12828000
1742091300,83808.85000000,83844.84000000,83766.00000000,83877.43000000,32.68952000
1742091600,83844.83000000,83841.81000000,83782.57000000,83872.34000000,35.34227000
1742091900,83841.81000000,83951.99000000,83841.80000000,83951.99000000,16.75907000
1742092200,83951.99000000,84030.68000000,83918.59000000,84030.68000000,25.70556000
1742092500,84030.67000000,84072.11000000,84002.78000000,84079.46000000,15.95925000
1742092800,84072.11000000,84045.29000000,84045.28000000,84130.39000000,19.55709000
1742093100,84045.29000000,84021.28000000,84008.13000000,84060.01000000,15.21933000
1742093400,84021.28000000,84023.41000000,84002.78000000,84060.01000000,9.65756000
1742093700,84023.41000000,83966.05000000,83888.00000000,84023.41000000,55.75373000
1742094000,83966.05000000,84006.33000000,83906.26000000,84018.62000000,34.82661000
1742094300,84006.33000000,84025.76000000,84006.32000000,84073.58000000,18.67238000
1742094600,84025.75000000,84019.99000000,84007.85000000,84044.21000000,23.66636000
1742094900,84019.99000000,84092.51000000,84019.99000000,84103.08000000,15.33057000
1742095200,84092.51000000,84122.57000000,84053.12000000,84123.35000000,10.54252000
1742095500,84122.56000000,84120.00000000,84110.56000000,84122.57000000,5.24483000
1742095800,84120.01000000,84169.89000000,84100.00000000,84169.89000000,11.83272000
1742096100,84169.89000000,84200.00000000,84152.26000000,84200.00000000,17.25052000
1742096400,84200.00000000,84231.07000000,84165.38000000,84231.08000000,27.38924000
1742096700,84231.08000000,84218.27000000,84179.93000000,84231.08000000,19.17005000
1742097000,84218.26000000,84305.35000000,84207.54000000,84360.63000000,38.05689000
1742097300,84305.35000000,84332.34000000,84297.22000000,84393.72000000,30.11779000
1742097600,84332.35000000,84328.42000000,84282.22000000,84335.40000000,18.49596000
1742097900,84328.41000000,84352.36000000,84328.41000000,84418.00000000,35.53563000
1742098200,84352.36000000,84353.29000000,84349.34000000,84400.00000000,23.70232000
1742098500,84353.29000000,84376.72000000,84353.28000000,84416.20000000,8.58700000
1742098800,84376.72000000,84376.72000000,84376.72000000,84376.73000000,2.90483000
1742099100,84376.73000000,84280.65000000,84280.64000000,84376.73000000,15.48598000
1742099400,84280.64000000,84264.54000000,84245.98000000,84310.32000000,20.22275000
1742099700,84264.54000000,84379.21000000,84264.53000000,84381.79000000,43.69538000
1742100000,84379.21000000,84382.08000000,84360.84000000,84390.00000000,19.11434000
1742100300,84382.09000000,84331.40000000,84331.40000000,84390.00000000,24.19751000
1742100600,84331.40000000,84346.36000000,84313.29000000,84352.18000000,9.03538000
1742100900,84346.37000000,84408.97000000,84346.36000000,84417.34000000,45.08716000
1742101200,84408.97000000,84373.01000000,84372.91000000,84411.85000000,46.61770000
1742101500,84373.00000000,84350.02000000,84350.00000000,84374.51000000,11.46319000
1742101800,84350.02000000,84331.98000000,84312.83000000,84355.66000000,15.11133000
1742102100,84331.97000000,84387.11000000,84331.97000000,84387.12000000,20.39471000
1742102400,84387.11000000,84399.55000000,84338.54000000,84399.55000000,21.57417000
1742102700,84399.54000000,84410.00000000,84392.70000000,84410.00000000,14.02730000
1742103000,84409.99000000,84396.11000000,84378.59000000,84410.00000000,16.22182000
1742103300,84396.11000000,84350.00000000,84350.00000000,84400.00000000,8.28904000
1742103600,84350.00000000,84332.24000000,84332.24000000,84379.02000000,17.51332000
1742103900,84332.24000000,84343.01000000,84305.95000000,84356.53000000,24.38473000
1742104200,84343.00000000,84350.65000000,84330.00000000,84358.60000000,4.58943000
1742104500,84350.64000000,84395.31000000,84350.64000000,84395.31000000,7.51405000
1742104800,84395.31000000,84370.73000000,84370.72000000,84400.00000000,10.49547000
1742105100,84370.73000000,84338.94000000,84338.93000000,84370.73000000,7.89950000
1742105400,84338.93000000,84373.76000000,84338.30000000,84391.55000000,9.72190000
1742105700,84373.76000000,84336.00000000,84336.00000000,84388.49000000,11.83115000
1742106000,84335.66000000,84336.15000000,84335.66000000,84381.90000000,9.61425000
1742106300,84336.15000000,84321.70000000,84307.13000000,84336.16000000,21.38892000
1742106600,84321.69000000,84298.93000000,84298.66000000,84365.47000000,18.43176000
1742106900,84298.93000000,84299.58000000,84298.93000000,84312.26000000,11.50659000
1742107200,84299.57000000,84299.99000000,84264.54000000,84300.00000000,15.12099000
1742107500,84300.00000000,84266.85000000,84264.45000000,84300.00000000,13.84059000
1742107800,84266.85000000,84253.60000000,84251.93000000,84277.23000000,8.25763000
1742108100,84253.59000000,84228.00000000,84228.00000000,84253.60000000,7.67342000
1742108400,84228.01000000,84224.40000000,84224.40000000,84228.01000000,3.98278000
1742108700,84224.41000000,84023.35000000,84023.35000000,84224.41000000,37.50632000
1742109000,84023.35000000,84045.51000000,83972.57000000,84082.32000000,43.27311000
1742109300,84045.51000000,84175.85000000,84007.45000000,84181.81000000,32.63536000
1742109600,84175.85000000,84193.40000000,84162.00000000,84230.00000000,20.55906000
1742109900,84193.40000000,84148.45000000,84136.00000000,84193.41000000,12.08722000
1742110200,84148.44000000,84175.04000000,84148.44000000,84195.91000000,38.96819000
1742110500,84175.04000000,84314.81000000,84175.03000000,84352.05000000,51.69232000
1742110800,84314.81000000,84343.25000000,84311.18000000,84373.64000000,26.60213000
1742111100,84343.25000000,84261.30000000,84246.73000000,84348.47000000,33.66114000
1742111400,84261.30000000,84285.31000000,84249.81000000,84299.22000000,28.49175000
1742111700,84285.32000000,84273.96000000,84251.37000000,84285.32000000,15.70589000
1742112000,84273.95000000,84282.96000000,84273.95000000,84335.43000000,18.38597000
1742112300,84282.95000000,84244.60000000,84239.11000000,84282.95000000,10.01074000
1742112600,84244.61000000,84275.31000000,84224.20000000,84275.31000000,17.44012000
1742112900,84275.30000000,84181.91000000,84162.83000000,84276.15000000,27.34922000
1742113200,84181.92000000,84229.11000000,84175.77000000,84233.23000000,5.85008000
1742113500,84229.10000000,84191.14000000,84182.00000000,84229.10000000,11.63454000
1742113800,84191.15000000,84280.59000000,84191.14000000,84280.59000000,19.87539000
1742114100,84280.58000000,84228.64000000,84211.24000000,84300.00000000,54.38469000
1742114400,84228.64000000,84234.64000000,84200.00000000,84240.00000000,26.84760000
1742114700,84234.65000000,84279.60000000,84231.18000000,84279.61000000,11.48005000
1742115000,84279.60000000,84254.10000000,84254.09000000,84279.60000000,7.76802000
1742115300,84254.09000000,84268.36000000,84254.09000000,84286.95000000,7.03132000
1742115600,84268.36000000,84210.28000000,84210.28000000,84271.03000000,12.47936000
1742115900,84210.29000000,84230.62000000,84191.60000000,84230.63000000,12.94134000
1742116200,84230.63000000,84214.27000000,84199.66000000,84234.54000000,39.25838000
1742116500,84214.27000000,84114.40000000,84114.40000000,84220.43000000,25.49244000
1742116800,84114.41000000,84093.60000000,84039.77000000,84124.38000000,33.00133000
1742117100,84093.61000000,84016.83000000,83942.36000000,84093.61000000,89.71017000
1742117400,84016.84000000,84019.74000000,83953.98000000,84060.00000000,58.81045000
1742117700,84019.74000000,83998.85000000,83982.00000000,84019.80000000,24.22019000
1742118000,83998.84000000,83813.84000000,83800.00000000,83998.85000000,84.17520000
1742118300,83813.84000000,83936.71000000,83810.48000000,83950.91000000,41.36951000
1742118600,83936.70000000,83867.94000000,83855.76000000,83936.71000000,20.60065000
1742118900,83867.94000000,83897.02000000,83840.95000000,83917.99000000,14.85383000
1742119200,83897.02000000,83935.04000000,83829.76000000,83947.07000000,19.93389000
1742119500,83935.04000000,84005.75000000,83845.20000000,84006.76000000,35.59909000
1742119800,84005.75000000,84047.35000000,83977.91000000,84066.92000000,45.78122000
1742120100,84047.36000000,83947.74000000,83937.00000000,84047.36000000,27.48116000
1742120400,83947.74000000,83816.07000000,83816.07000000,83947.75000000,29.79290000
1742120700,83816.07000000,83759.46000000,83649.04000000,83832.72000000,148.92258000
1742121000,83759.46000000,83754.25000000,83715.81000000,83793.27000000,24.38529000
1742121300,83754.25000000,83763.99000000,83713.53000000,83775.44000000,21.50751000
1742121600,83763.99000000,83816.12000000,83733.64000000,83816.12000000,12.39134000
1742121900,83816.12000000,83738.24000000,83738.23000000,83816.12000000,17.16486000
1742122200,83738.23000000,83738.39000000,83678.53000000,83778.41000000,52.77740000
1742122500,83738.40000000,83666.98000000,83660.01000000,83750.49000000,22.89906000
1742122800,83666.98000000,83336.72000000,83336.71000000,83691.61000000,219.97059000
1742123100,83336.72000000,83362.99000000,83216.51000000,83363.63000000,133.90533000
1742123400,83362.99000000,83249.50000000,83107.00000000,83363.63000000,120.75794000
1742123700,83249.49000000,82974.67000000,82757.23000000,83249.49000000,317.91099000
